path,column_position,column,observed_type,missing_values,nonmissing_values,first_nonmissing_example,definition,units
source_data/coculture_support/composition_both_denominators.csv,6,proportion,numeric,0,192,0.0279329608938548,Source-defined field: proportion. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/coculture_support/composition_both_denominators.csv,7,sample_id,text,0,192,Donor1||CF,Recorded sample identifier; biological meaning depends on assay,identifier
source_data/coculture_support/composition_both_denominators.csv,8,clr,numeric,0,192,-1.53575394023004,Source-defined field: clr. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/coculture_support/composition_both_denominators.csv,9,cells,numeric,0,192,1253,Source-defined field: cells. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/coculture_support/composition_both_denominators.csv,10,all_neutrophils,numeric,0,192,5995,Source-defined field: all_neutrophils. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/coculture_support/composition_both_denominators.csv,11,fraction_all,numeric,0,192,0.00583819849874896,Source-defined field: fraction_all. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/coculture_support/composition_donor_contrasts.csv,1,state,text,0,72,CXCR4 neutrophil,Recorded cell-state annotation,category
source_data/coculture_support/composition_donor_contrasts.csv,2,n,numeric,0,72,6,Source-defined field: n. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/coculture_support/composition_donor_contrasts.csv,3,effect,numeric,0,72,-0.908202401393953,Stored contrast estimate; direction and scale are source-specific,same as source readout
source_data/coculture_support/composition_donor_contrasts.csv,4,se,numeric,0,72,0.402464026175629,Source-defined field: se. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/coculture_support/composition_donor_contrasts.csv,5,low,numeric,0,72,-1.94276911657808,Source-defined field: low. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/coculture_support/composition_donor_contrasts.csv,6,high,numeric,0,72,0.126364313790177,Source-defined field: high. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/coculture_support/composition_donor_contrasts.csv,7,p,numeric,0,72,0.0736644106954418,P value for the source-defined test; adjustment only when identified in field name,dimensionless
source_data/coculture_support/composition_donor_contrasts.csv,8,p_signflip,numeric,0,72,0.09375,P value for the source-defined test; adjustment only when identified in field name,dimensionless
source_data/coculture_support/composition_donor_contrasts.csv,9,same_sign,numeric,0,72,5,Source-defined field: same_sign. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/coculture_support/composition_donor_contrasts.csv,10,contrast,text,0,72,alpha_interaction,Source-defined field: contrast. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/coculture_support/composition_donor_contrasts.csv,11,min_cells,numeric,0,72,0,Source-defined field: min_cells. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/coculture_support/composition_donor_contrasts.csv,12,q,numeric,0,72,0.131319853655551,Multiple-testing-adjusted source P value; correction family is endpoint-specific,dimensionless
source_data/coculture_support/composition_donor_contrasts.csv,13,q_signflip,numeric,0,72,0.15625,Multiple-testing-adjusted source P value; correction family is endpoint-specific,dimensionless
source_data/coculture_support/composition_individual_differences.csv,1,state,text,0,360,CXCR4 neutrophil,Recorded cell-state annotation,category
source_data/coculture_support/composition_individual_differences.csv,2,DonorID,text,0,360,Donor1,Source-defined field: DonorID. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/coculture_support/composition_individual_differences.csv,3,delta,numeric,0,360,-1.53900536792033,Source-defined field: delta. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/coculture_support/composition_individual_differences.csv,4,contrast,text,0,360,alpha_interaction,Source-defined field: contrast. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/coculture_support/composition_individual_differences.csv,5,min_cells,numeric,0,360,0,Source-defined field: min_cells. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/coculture_support/composition_leave_one_donor_out.csv,1,state,text,0,24,CXCR4 neutrophil,Recorded cell-state annotation,category
source_data/coculture_support/composition_leave_one_donor_out.csv,2,n,numeric,0,24,5,Source-defined field: n. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/coculture_support/composition_leave_one_donor_out.csv,3,effect,numeric,0,24,-0.782041808088678,Stored contrast estimate; direction and scale are source-specific,same as source readout
source_data/coculture_support/composition_leave_one_donor_out.csv,4,se,numeric,0,24,0.468071784658654,Source-defined field: se. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/coculture_support/composition_leave_one_donor_out.csv,5,low,numeric,0,24,-2.08161742348539,Source-defined field: low. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/coculture_support/composition_leave_one_donor_out.csv,6,high,numeric,0,24,0.517533807308038,Source-defined field: high. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/coculture_support/composition_leave_one_donor_out.csv,7,p,numeric,0,24,0.170086721349626,P value for the source-defined test; adjustment only when identified in field name,dimensionless
source_data/coculture_support/composition_leave_one_donor_out.csv,8,p_signflip,numeric,0,24,0.1875,P value for the source-defined test; adjustment only when identified in field name,dimensionless
source_data/coculture_support/composition_leave_one_donor_out.csv,9,same_sign,numeric,0,24,4,Source-defined field: same_sign. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/coculture_support/composition_leave_one_donor_out.csv,10,omitted_donor,text,0,24,Donor1,Source-defined field: omitted_donor. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
source_data/coculture_support/external_program_measurement_coverage.csv,1,dataset,text,0,28,Existing Rocha/Mennillo CosMx,Source-defined field: dataset. Interpret with the file context and Methods; no unverified biological definition is assigned.,source-defined / see Methods
